Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1993-06-22,0.3000544607639313,0.30458671764465,0.28826980374615674,0.296427861290175,336380800
1993-06-23,0.29370832443237305,0.30277365601896683,0.2900825500519171,0.30277365601896683,180723200
1993-06-24,0.30277368426322937,0.30277368426322937,0.29008257711228885,0.2937083518309755,222835200
1993-06-25,0.2900826036930084,0.29552129047575953,0.2864568044357183,0.292801947084384,257163200
1993-06-28,0.29098910093307495,0.29370844493731196,0.2810173337632564,0.29370844493731196,353617600
1993-06-29,0.2828301191329956,0.29189542616934105,0.27920432068371753,0.29189542616934105,294268800
1993-06-30,0.2864569425582886,0.2882698309578803,0.2792045175302503,0.281017405929842,200256000
1993-07-01,0.2755785584449768,0.28826966559818945,0.2755785584449768,0.2828301562963801,218164800
1993-07-02,0.2792043387889862,0.2810172260280023,0.27376565286557375,0.27739145154997014,191632000
1993-07-06,0.27376577258110046,0.2828302611527358,0.27195203732620354,0.27739157285102956,155254400
1993-07-07,0.26470044255256653,0.27467218535897414,0.26288753044070967,0.2719520183808744,227035200
1993-07-08,0.26470044255256653,0.2719520183808744,0.26288753044070967,0.26470044255256653,138969600
1993-07-09,0.2665133476257324,0.27013914787663196,0.26470045960347005,0.2683262356479948,156878400
1993-07-12,0.2755785584449768,0.27648501422799365,0.2628874512917641,0.2665132502174658,173880000
1993-07-13,0.27013903856277466,0.28101723372389303,0.2683261270677462,0.28101723372389303,158110400
1993-07-14,0.27013903856277466,0.2719519258514381,0.2592608191952913,0.26651323977908276,246299200
1993-07-15,0.259260892868042,0.2737657381573874,0.2556350930540264,0.2701391153267303,338038400
1993-07-16,0.19943192601203918,0.21484237711823417,0.19217951686603976,0.20668352424473907,2120596800
1993-07-19,0.1858343631029129,0.20849639895316568,0.18492790732765038,0.20305771271432202,806232000
1993-07-20,0.19489890336990356,0.20124487019560464,0.1867408596006885,0.1903666595210477,531910400
1993-07-21,0.19036659598350525,0.19399239469370286,0.18492789791820882,0.18855369662840643,455907200
1993-07-22,0.19217954576015472,0.19580534542164213,0.1867408462679236,0.1885537460986673,211176000
1993-07-23,0.19036659598350525,0.19943190367220798,0.18855369662840643,0.19580529404880165,233777600
1993-07-26,0.19489890336990356,0.19943197023542503,0.18855375956086812,0.1939924594414069,152824000
1993-07-27,0.19217954576015472,0.199431955996551,0.190366645929411,0.19399244559089843,198609600
1993-07-28,0.19489890336990356,0.1958053594015865,0.1903666595210477,0.1903666595210477,91795200
1993-07-29,0.19761903584003448,0.19943193548431545,0.19399242563813449,0.19580532528241545,121374400
1993-07-30,0.20124481618404388,0.2048706030281015,0.19580530684992117,0.19943191671042354,214446400
1993-08-02,0.20668350160121918,0.2121230105931101,0.20305770288209904,0.20487059013847686,216305600
1993-08-03,0.2103101909160614,0.21212307875497755,0.20849645585411558,0.2103101909160614,176478400
1993-08-04,0.21937471628189087,0.22118760443283905,0.21031022711439698,0.2121231152653452,242995200
1993-08-05,0.2139359414577484,0.22300124999089424,0.21031014240980378,0.22300124999089424,209372800
1993-08-06,0.2121230810880661,0.21937468093623372,0.2121230810880661,0.2121230810880661,125921600
1993-08-09,0.21574881672859192,0.21937461557234886,0.21031013056613923,0.212123017884835,161414400
1993-08-10,0.20668350160121918,0.21574880931223023,0.20487059013847686,0.2139359220558524,152779200
1993-08-11,0.19943192601203918,0.20668352424473907,0.1958053159823897,0.20668352424473907,166969600
1993-08-12,0.19217954576015472,0.2012448558272947,0.1885537460986673,0.199431955996551,338172800
1993-08-13,0.1985255479812622,0.20124489216682706,0.19036668030462453,0.19217958046273032,138812800
1993-08-16,0.20030967891216278,0.20395143613388372,0.1984888003013023,0.20030967891216278,102446400
1993-08-17,0.2066827267408371,0.2075931720309699,0.19848877991189987,0.20213053675952788,108180800
1993-08-18,0.20759321749210358,0.21669842608739698,0.2057723265130784,0.21123580177613874,188720000
1993-08-19,0.20030967891216278,0.20941405981001224,0.20030967891216278,0.20941405981001224,152129600
1993-08-20,0.2039514183998108,0.2039514183998108,0.19666709010741457,0.20213053994728014,99937600
1993-08-23,0.2066827267408371,0.20941403829833227,0.20030965833571387,0.2039514151833419,91179200
1993-08-24,0.2039514183998108,0.2094140416009509,0.20213053994728014,0.2057722846958896,101259200
1993-08-25,0.19848878681659698,0.20577228860876773,0.1948462153599965,0.2039514222780641,145768000
1993-08-26,0.19575665891170502,0.19848879734791414,0.19302534711428096,0.19848879734791414,176142400
1993-08-27,0.19302532076835632,0.19666707743882877,0.19120444243312013,0.19666707743882877,186569600
1993-08-30,0.1893836259841919,0.19302538384470885,0.18847319259729017,0.19302538384470885,273739200
1993-08-31,0.19302532076835632,0.19484619910359255,0.1893835640978839,0.19302532076835632,127870400
1993-09-01,0.19029395282268524,0.19484614123046087,0.18756263005286192,0.19302526343606113,225568000
1993-09-02,0.1875627040863037,0.19120446111255213,0.18392013257775458,0.18938358259942792,282262400
1993-09-03,0.1875627040863037,0.18938358259942792,0.18392013257775458,0.18938358259942792,162937600
1993-09-07,0.19120441377162933,0.19666704795849058,0.18756265764705518,0.18938353570934224,143539200
1993-09-08,0.19484615325927734,0.19666703116608888,0.18938351953884275,0.1912043974456543,226632000
1993-09-09,0.1893836259841919,0.19666714170522584,0.1893836259841919,0.19484626277496733,149531200
1993-09-10,0.19120441377162933,0.19120441377162933,0.18483134663184916,0.19120441377162933,134489600
1993-09-13,0.18392011523246765,0.19302532142168824,0.180278358549669,0.19120444308028892,255785600
1993-09-14,0.17663665115833282,0.18209928770691064,0.1748157723088069,0.17663665115833282,276640000
1993-09-15,0.17845749855041504,0.18209925560751927,0.1711731699538989,0.17845749855041504,257723200
1993-09-16,0.18027834594249725,0.1820992241565595,0.17663658951437283,0.17663658951437283,85960000
1993-09-17,0.18392011523246765,0.18574180805609092,0.17663660186687033,0.17754704711579555,172032000
1993-09-20,0.18118886649608612,0.18574188479100695,0.18027843302748772,0.1839201912147936,111036800
1993-09-21,0.17845749855041504,0.18392013413607142,0.1739053083072609,0.18027837707896716,146496000
1993-09-22,0.1857418417930603,0.1857418417930603,0.17663663395002754,0.17663663395002754,110488000
1993-09-23,0.18027834594249725,0.18574179506685087,0.17845746772843504,0.18574179506685087,130950400
1993-09-24,0.18209922313690186,0.18392010134076814,0.1784574667291693,0.18209922313690186,76574400
1993-09-27,0.18027834594249725,0.1839201023706217,0.17663658951437283,0.1820992241565595,113176000
1993-09-28,0.18027834594249725,0.1820992241565595,0.17663658951437283,0.18027834594249725,94550400
1993-09-29,0.17390529811382294,0.18118879964465753,0.17299485282468632,0.17663660966832945,236745600
1993-09-30,0.1702626496553421,0.17481566453284697,0.16753133914316623,0.17481566453284697,274904000
1993-10-01,0.16571053862571716,0.16753141720105175,0.1638896600503826,0.16571053862571716,335988800
1993-10-04,0.16571053862571716,0.16753141720105175,0.16024790289971347,0.1648001054162762,192841600
1993-10-05,0.1711731255054474,0.17481569609899453,0.16753136939399638,0.16753136939399638,176310400
1993-10-06,0.17208443582057953,0.17481574763107768,0.1702627305893075,0.17299486903859465,175280000
1993-10-07,0.1675313115119934,0.17299475827364733,0.16571043408538036,0.17117306636521953,134904000
1993-10-08,0.16480004787445068,0.1693522366451119,0.16206872488689522,0.1693522366451119,139406400
1993-10-11,0.17299482226371765,0.17481570036386598,0.16571049538100824,0.16571049538100824,161145600
1993-10-12,0.17481569945812225,0.18209921182097882,0.17299482136740812,0.17481569945812225,306342400
1993-10-13,0.17481569945812225,0.1766365775488364,0.1711731287945822,0.1766365775488364,177004800
1993-10-14,0.17299482226371765,0.1784574565641627,0.1711731296814533,0.17481570036386598,160686400
1993-10-15,0.2057723104953766,0.2075932013326602,0.1948462360844727,0.20213056529016946,955248000
1993-10-18,0.2066827267408371,0.20941403829833227,0.20213053675952788,0.2039514151833419,332998400
1993-10-19,0.2021305114030838,0.20759314598926074,0.19848875501229918,0.2057722556374183,213572800
1993-10-20,0.2021305114030838,0.2057722556374183,0.19848875501229918,0.2039513895984761,138409600
1993-10-21,0.22034016251564026,0.22762450374339654,0.1984888042664523,0.2003096829136879,627110400
1993-10-22,0.22034016251564026,0.229445370234179,0.21669840522116907,0.22216102900642273,396076800
1993-10-25,0.21851925551891327,0.22216101254351758,0.21578794382868616,0.22034014618766767,219128000
1993-10-26,0.2166983038187027,0.21851916945742372,0.2112356825896447,0.2166983038187027,222476800
1993-10-27,0.23126621544361115,0.23490797240296418,0.21669838528036514,0.21851925160358965,459065600
1993-10-28,0.22580362856388092,0.23490801027357103,0.22580362856388092,0.23126625272711337,244462400
1993-10-29,0.22398264706134796,0.23126613410549027,0.22216093042719368,0.22580351274415963,136864000
1993-11-01,0.22944539785385132,0.22944539785385132,0.22034018903926583,0.2239827734110299,105974400
1993-11-02,0.23855060338974,0.24037149438759317,0.22580363701750117,0.22762452801535435,224246400
1993-11-03,0.23035578429698944,0.24037143605478098,0.22580358221998376,0.24037143605478098,176960000
1993-11-04,0.23490796983242035,0.23490796983242035,0.22398272338681768,0.22944534660961902,185371200
1993-11-05,0.23217667639255524,0.2349079882177247,0.22398274091704684,0.23217667639255524,378033600
1993-11-08,0.22398264706134796,0.23399746909905106,0.22216093042719368,0.23308702410119747,166992000
1993-11-09,0.21942973136901855,0.22762451853099244,0.2166984192989524,0.22580362760900977,171248000
1993-11-10,0.22398264706134796,0.22398264706134793,0.21851917474867477,0.22034006474438197,76977600
1993-11-11,0.22853495180606842,0.23308715503967564,0.22216105522785237,0.22398277288537036,142430400
1993-11-12,0.23126621544361115,0.2330871060797397,0.2221610085629427,0.22944534912038664,143662400
1993-11-15,0.23308713734149933,0.23855058799557533,0.229445379893712,0.229445379893712,157102400
1993-11-16,0.2476549744606018,0.24947669201659195,0.23126625113215254,0.23308714204927733,303083200
1993-11-17,0.24401313066482544,0.25493922600463415,0.23855050847065723,0.24765488689857063,302624000
1993-11-18,0.24401313066482544,0.24583402093814763,0.24037139874397942,0.24401313066482544,114408000
1993-11-19,0.24123510718345642,0.2448899246652751,0.23758026530137685,0.24123510718345642,122964800
1993-11-22,0.23758041858673096,0.24123526282689248,0.23575215465710542,0.2394078285066734,150606400
1993-11-23,0.24123510718345642,0.24123510718345642,0.22844234318743717,0.23758026530137685,186166400
1993-11-24,0.24123510718345642,0.2448899246652751,0.23849395747170105,0.2394076740422862,90440000
1993-11-26,0.23849409818649292,0.24123524951556521,0.23575214164833527,0.23940781529618368,43444800
1993-11-29,0.23209722340106964,0.2375803295151782,0.23026981416624362,0.23575206627098924,96712000
1993-11-30,0.2302698791027069,0.23849408918816078,0.2302698791027069,0.23209728885286535,112660800
1993-12-01,0.2302698791027069,0.23575213275345658,0.2284424693525485,0.23392472300329814,111216000
1993-12-02,0.23209722340106964,0.2339246570361632,0.22661497129632405,0.23209722340106964,100654400
1993-12-03,0.2302698791027069,0.23392472300329814,0.22661503520211568,0.23209728885286535,120467200
1993-12-06,0.2357521653175354,0.23758042932983284,0.22844250090695478,0.2302699109095305,156979200
1993-12-07,0.2357521653175354,0.2357521653175354,0.2302699109095305,0.23392475531495968,63851200
1993-12-08,0.23301097750663757,0.23575210399766433,0.23026985101561084,0.23392469447040362,39592000
1993-12-09,0.21930448710918427,0.23392469027539736,0.21747707761469476,0.23209725638063688,182761600
1993-12-10,0.2065117359161377,0.22295935001669379,0.20285690440707277,0.2211319403622296,497257600
1993-12-13,0.21564966440200806,0.21564966440200806,0.20285688315099104,0.20651171427708948,244328000
1993-12-14,0.21290859580039978,0.21747715782195093,0.21199490291631354,0.213822313084766,293664000
1993-12-15,0.21747705340385437,0.21747705340385437,0.2119948011304319,0.2119948011304319,123883200
1993-12-16,0.2147359549999237,0.2174770814906467,0.21199482850920068,0.2156496719635885,126369600
1993-12-17,0.21564966440200806,0.21747707386498966,0.21290851360712987,0.21564966440200806,145152000
1993-12-20,0.20833921432495117,0.2174771429525104,0.20651177988116484,0.21382229846521605,189033600
1993-12-21,0.20102949440479279,0.21016659201636603,0.19920207244245067,0.2083391822541612,251126400
1993-12-22,0.2046843320131302,0.2083391758250297,0.19737382698015882,0.19920206629528092,181372800
1993-12-23,0.1992020308971405,0.1992020308971405,0.1937189487444609,0.1992020308971405,226956800
1993-12-27,0.20833921432495117,0.21016662436845918,0.19920210310671535,0.20285694759400968,159936000
1993-12-28,0.21290859580039978,0.21564974765349845,0.20833922856960932,0.2101666387380618,159499200
1993-12-29,0.20833921432495117,0.21382229846521605,0.20833921432495117,0.21382229846521605,107352000
1993-12-30,0.21747705340385437,0.22113189638622543,0.20833912853893988,0.20833912853893988,314552000
1993-12-31,0.21382220089435577,0.22113188653340532,0.21382220089435577,0.21747704371388055,160966400
1994-01-03,0.2183908224105835,0.21930451507420395,0.21199485176386984,0.21564969561917394,181529600
1994-01-04,0.2302698791027069,0.2302698791027069,0.21930451779160384,0.22113195194203666,285174400
1994-01-05,0.2467174381017685,0.24763115496972696,0.23209723620636716,0.23209723620636716,612136000
1994-01-06,0.23940783739089966,0.24854493613023526,0.23758042740314356,0.24671752614247916,366508800
1994-01-07,0.24214889109134674,0.24306260800809146,0.22844242973234102,0.2339246824322691,298793600
1994-01-10,0.24580377340316772,0.24763120752693904,0.23940780277051624,0.24123523689428755,201588800
1994-01-11,0.23301097750663757,0.2467174639712709,0.23209726054287153,0.2448900300437388,355398400
1994-01-12,0.22295930981636047,0.23575207790113484,0.22295930981636047,0.23575207790113484,439118400
1994-01-13,0.22387389838695526,0.22478761542139944,0.21747709833710024,0.2193045080057153,531596800
1994-01-14,0.2266150563955307,0.23209731055898986,0.22295938254372544,0.2247876464744699,214513600
1994-01-17,0.22204573452472687,0.2302699470364709,0.21930458249038864,0.22661510205763485,145712000
1994-01-18,0.2147359549999237,0.22113192494503456,0.21199482850920068,0.22113192494503456,362801600
1994-01-19,0.21382220089435577,0.21747704371388055,0.21016652846574702,0.21382220089435577,281590400
1994-01-20,0.2183908224105835,0.22478762266661625,0.21564969561917394,0.21564969561917394,268083200
1994-01-21,0.24397625029087067,0.2448899425278407,0.23575201974736998,0.24306253365363797,980134400
1994-01-24,0.2558552622795105,0.2576826708944225,0.243062499165535,0.243062499165535,692148800
1994-01-25,0.24763117730617523,0.2558553862679636,0.24306261695456544,0.25402797676748234,442332800
1994-01-26,0.2448899745941162,0.24854481722135513,0.24306256548062968,0.24671740810786863,165804800
1994-01-27,0.2494593858718872,0.25037310271038726,0.24123517791707672,0.2448899964705407,132249600
1994-01-28,0.24854488670825958,0.25402799399123027,0.24671747708387526,0.25037315034218893,136438400
1994-01-31,0.23940783739089966,0.24671752614247916,0.23940783739089966,0.24489009175444548,238380800
1994-02-01,0.24306267499923706,0.24489008493611364,0.2357521568417628,0.24123526506236048,156721600
1994-02-02,0.24123510718345642,0.24306251592436576,0.23758026530137685,0.24306251592436576,146451200
1994-02-03,0.2448899745941162,0.24580369135099242,0.23758031373990424,0.24123515636714316,137995200
1994-02-04,0.2448899745941162,0.2558553320848734,0.24306256548062968,0.2448899745941162,354009600
1994-02-07,0.26777952909469604,0.2723644814406836,0.24577000449673453,0.24577000449673453,725446400
1994-02-08,0.26227670907974243,0.26777951855170196,0.25860873265459766,0.26411154212655724,285387200
1994-02-09,0.26594552397727966,0.2677795244743906,0.25860873837444887,0.26227671488072113,186984000
1994-02-10,0.26777952909469604,0.2751154577458661,0.264111552525136,0.265945528565941,302030400
1994-02-11,0.27144744992256165,0.27511542606980055,0.26594549794567685,0.26594549794567685,164248000
1994-02-14,0.27144744992256165,0.2787842348072443,0.2696134740929158,0.27144744992256165,245548800
1994-02-15,0.2723644971847534,0.27511547364895655,0.26594554393896236,0.26961352072055034,129774400
1994-02-16,0.2696135640144348,0.2751155178263313,0.2696135640144348,0.2751155178263313,122024000
1994-02-17,0.27144744992256165,0.27786723464844776,0.26594549794567685,0.2732814502401547,145152000
1994-02-18,0.26594552397727966,0.2714474764927132,0.26594552397727966,0.2677795244743906,149072000
1994-02-22,0.2732815444469452,0.2751155209088073,0.2622767796214137,0.2659455896235854,214569600
1994-02-23,0.2732815444469452,0.28061833186079677,0.2714475434971274,0.2732815444469452,260534400
1994-02-24,0.26869648694992065,0.2732814634780548,0.2659455108282195,0.2714474630716218,197859200
1994-02-25,0.26411157846450806,0.2732815085450458,0.26044276894432006,0.2714475078361668,236824000
1994-02-28,0.26777952909469604,0.27144748117630607,0.264111552525136,0.265945528565941,123827200
1994-03-01,0.26594552397727966,0.2696135004835519,0.26227671488072113,0.2696135004835519,211870400
1994-03-02,0.2613598108291626,0.26594559694452485,0.254940856304011,0.2586088093287065,294145600
1994-03-03,0.26227670907974243,0.26594551809515504,0.2604427331111446,0.26227670907974243,188473600
1994-03-04,0.2696135640144348,0.2751155178263313,0.2622767766827868,0.26411161020253837,226844800
1994-03-07,0.2778673470020294,0.27970134806118707,0.2696135831091498,0.2714475596803504,310396800
1994-03-08,0.27144744992256165,0.2787842348072443,0.2696134740929158,0.2787842348072443,186054400
1994-03-09,0.2751155495643616,0.2751155495643616,0.2641116406711297,0.2686965945473236,248539200
1994-03-10,0.2732815444469452,0.276033353974208,0.2696135670352653,0.2732815444469452,143763200
1994-03-11,0.2732815444469452,0.27695035444911686,0.2696135670352653,0.2714475434971274,161840000
1994-03-14,0.27970120310783386,0.28245217878293777,0.27695022743272996,0.28245217878293777,441705600
1994-03-15,0.27603331208229065,0.28061828927304494,0.27328150297265336,0.28061828927304494,204545600
1994-03-16,0.2696135640144348,0.27695035134608287,0.26777958757312115,0.2751155178263313,147168000
1994-03-17,0.26777952909469604,0.27144748117630607,0.265945528565941,0.26961350513550103,156228800
1994-03-18,0.2668624818325043,0.2696134576532056,0.2622766732158842,0.2696134576532056,223675200
1994-03-21,0.260442852973938,0.26777964179108255,0.2586088516733344,0.2668626411407808,246512000
1994-03-22,0.2567746639251709,0.2604426390252456,0.2531066888250962,0.25860863923123817,242827200
1994-03-23,0.2576918601989746,0.26044283749845687,0.2512729050041964,0.25860883630682946,216686400
1994-03-24,0.25402384996414185,0.25860880338358655,0.2494380394662458,0.2576918273924711,188092800
1994-03-25,0.24026809632778168,0.25494083791027977,0.24026809632778168,0.25494083791027977,343638400
1994-03-28,0.24393613636493683,0.24943809140917866,0.24026815817278863,0.24210215951284314,282576000
1994-03-29,0.24026809632778168,0.24760405082380338,0.23659928648931614,0.24393607357579253,213516800
1994-03-30,0.23843415081501007,0.2439361051553222,0.23293133939617777,0.23843415081501007,169825600
1994-03-31,0.24393613636493683,0.2457701132170305,0.23109739234572962,0.23843418132069497,209059200
1994-04-04,0.24393613636493683,0.24393613636493683,0.23293136919782328,0.23659934738997146,168302400
1994-04-05,0.2457699477672577,0.25127275618569594,0.2457699477672577,0.24760394787268242,97899200
1994-04-06,0.2457699477672577,0.24943792349016275,0.24026799642687224,0.24943792349016275,129091200
1994-04-07,0.24485298991203308,0.2476039657811963,0.24026801380479693,0.24576996554312341,77369600
1994-04-08,0.2457699477672577,0.24943792349016275,0.24393597214977733,0.24760394787268242,176848000
1994-04-11,0.2457699477672577,0.2457699477672577,0.23843402080939188,0.2457699477672577,106825600
1994-04-12,0.23476533591747284,0.24485310092693527,0.23293133484787504,0.24485310092693527,136830400
1994-04-13,0.23293127119541168,0.23843408100305694,0.22926331903446134,0.23659924784431255,233139200
1994-04-14,0.23109737038612366,0.23293134706394705,0.22009260426471797,0.22376058210832325,221995200
1994-04-15,0.22192654013633728,0.23109730239378337,0.22009253951014623,0.22926332625554366,188350400
1994-04-18,0.2173416167497635,0.223760571551235,0.21459063961884106,0.223760571551235,230294400
1994-04-19,0.21275661885738373,0.22009254818752044,0.2090878093579615,0.21825857197697432,166252800
1994-04-20,0.2072538435459137,0.22009258523507993,0.20541986702665954,0.21459063118936103,281848000
1994-04-21,0.2173416167497635,0.223760571551235,0.1980830994082266,0.20908785276644562,410536000
1994-04-22,0.2182585597038269,0.23476527521272064,0.20908779760050572,0.22926332240251668,697827200
1994-04-25,0.22742938995361328,0.22742938995361328,0.21642464844543674,0.21825862510238336,359240000
1994-04-26,0.2292633354663849,0.2310973116783061,0.2274293347665114,0.2310973116783061,164225600
1994-04-28,0.22192654013633728,0.22926332625554366,0.21825856337190652,0.22742932562935264,100475200
1994-04-29,0.2200925201177597,0.22376049655900446,0.2182585441411119,0.2200925201177597,94785600
1994-05-02,0.22742938995361328,0.22926339109851812,0.22009260175932996,0.22009260175932996,123222400
1994-05-03,0.22192654013633728,0.22926332625554366,0.2164245872336668,0.22742932562935264,132899200
1994-05-04,0.24210196733474731,0.24393594273104985,0.22376042575199884,0.22742923362255338,364156800
1994-05-05,0.24118511378765106,0.24760406830281195,0.23659930319147002,0.24393609079586914,288332800
1994-05-06,0.23705773055553436,0.24026802700680766,0.2292632903353086,0.2365992182268492,187779200
1994-05-09,0.2292633354663849,0.23843409809227387,0.22559535855459018,0.236599264802022,140470400
1994-05-10,0.22742938995361328,0.23476534555731618,0.22742938995361328,0.23293134441241134,146843200
1994-05-11,0.22192654013633728,0.23109730239378337,0.21825856337190652,0.22742932562935264,145521600
1994-05-12,0.21780012547969818,0.22559540130175357,0.21642463693813344,0.2237605676638265,107105600
1994-05-13,0.2200925201177597,0.22376049655900446,0.21459056769986712,0.2182585441411119,92612800
1994-05-16,0.21642456948757172,0.22376049792696015,0.21642456948757172,0.22009252146329128,135385600
1994-05-17,0.2155076116323471,0.2182585883991307,0.21092180143863135,0.2182585883991307,180107200
1994-05-18,0.2246784269809723,0.22559542761161214,0.21459066091718026,0.21825863895177983,123860800
1994-05-19,0.2356823831796646,0.2384341934322359,0.22376061473694378,0.2255954487608698,273582400
1994-05-20,0.22788777947425842,0.2365992199264867,0.22742929163022713,0.23293124371039334,98145600
1994-05-23,0.22376051545143127,0.2292633254121548,0.22009253870049386,0.2274293247927105,119952000
1994-05-24,0.22559531033039093,0.2292632864581037,0.22192650161247782,0.22742928615027377,126448000
1994-05-25,0.2292633354663849,0.2329312878902273,0.22009254835254363,0.22192654905241713,136113600
1994-05-26,0.22376051545143127,0.23109730154364788,0.2219265393199382,0.23109730154364788,73035200
1994-05-27,0.22050128877162933,0.22648612517889716,0.2172791516605549,0.2228028293279073,108684800
1994-05-31,0.2154378741979599,0.21727911617614162,0.2099133615549561,0.21727911617614162,257398400
1994-06-01,0.20807215571403503,0.21083401916097863,0.20531032914405686,0.20991339801199743,385761600
1994-06-02,0.20162786543369293,0.20991339416090762,0.19978663546183173,0.20899277302881622,384921600
1994-06-03,0.20346908271312714,0.20623092135247434,0.1970239484819548,0.199786622999117,353684800
1994-06-06,0.20162786543369293,0.204389704245324,0.19886519074419476,0.20254847427346276,126033600
1994-06-07,0.20254848897457123,0.20438971908007017,0.20070725886907226,0.20070725886907226,140246400
1994-06-08,0.1924208551645279,0.2034690564669043,0.19150023420861925,0.20254843551099566,274164800
1994-06-09,0.19886519014835358,0.19886519014835358,0.18781781035028652,0.18873843147961955,293529600
1994-06-10,0.19518272578716278,0.20162786025483875,0.1942621046787177,0.19978663033026992,142732800
1994-06-13,0.19886519014835358,0.20024693313557468,0.19426210908633154,0.19426210908633154,92904000
1994-06-14,0.19932550191879272,0.20162786604927446,0.19610334023895698,0.20070724491437236,154358400
1994-06-15,0.2048500031232834,0.20623092245030805,0.19794455831801966,0.19886517939758339,159476800
1994-06-16,0.1942620873451233,0.2043896807582732,0.19242086987716364,0.2043896807582732,218220800
1994-06-17,0.19518272578716278,0.19702395571173162,0.1905796571219013,0.1915002659380251,224492800
1994-06-20,0.19978661835193634,0.20070722711286443,0.19150025445650573,0.19334148427068246,199897600
1994-06-21,0.1915002465248108,0.20070721879982847,0.18965901678689542,0.1979445444613545,243275200
1994-06-22,0.19334149360656738,0.19702395341273585,0.19150026370348314,0.19334149360656738,113859200
1994-06-23,0.18505509197711945,0.1933414546009437,0.1832138624454936,0.1933414546009437,203896000
1994-06-24,0.18862289190292358,0.19242084966478917,0.18229325731546722,0.18505509551961635,292857600
1994-06-27,0.19334149360656738,0.19334149360656738,0.18137266950484443,0.1859757504087156,255953600
1994-06-28,0.1970239281654358,0.19978660239771928,0.18873840080945226,0.1933414688311499,174227200
1994-06-29,0.1924208551645279,0.19978659722790817,0.19057962554502983,0.19702392306711347,135564800
1994-06-30,0.19518272578716278,0.1979445645278554,0.19334149586259394,0.19334149586259394,101729600
1994-07-01,0.1896590143442154,0.19518270348682007,0.18689717591907298,0.19426208248355936,179278400
1994-07-05,0.19518272578716278,0.19702395571173162,0.18873842719733247,0.18873842719733247,85848000
1994-07-06,0.1924208551645279,0.1951826934476154,0.19150023420861925,0.19334146382811732,97384000
1994-07-07,0.19748418033123016,0.19886509910067326,0.18781772436049646,0.19057957419169863,170150400
1994-07-08,0.19932550191879272,0.20346909602675706,0.19518273139637649,0.19518273139637649,208230400
1994-07-11,0.19886519014835358,0.2016278648295742,0.19610333905267605,0.1997866348632297,106422400
1994-07-12,0.20899271965026855,0.2094530423910654,0.1942620600521711,0.1988651399523185,242312000
1994-07-13,0.21866008639335632,0.2228028449340486,0.2099134105397547,0.2099134105397547,450262400
1994-07-14,0.21083401143550873,0.2191203635966591,0.20807214808976654,0.2181997424814117,180667200
1994-07-15,0.20807215571403503,0.21083401916097863,0.2025484779894351,0.2079574929362732,94964800
1994-07-18,0.20899271965026855,0.21359663542806961,0.20623088154403485,0.2071515024409917,76428800
1994-07-19,0.2039293795824051,0.2117545972026461,0.20162785149591575,0.21083400071883526,116368000
1994-07-20,0.19610339403152466,0.20346915183980493,0.19426216354897932,0.2016279213572596,217369600
1994-07-21,0.20623092353343964,0.20991338328639308,0.19518272068907638,0.19610332948115428,289475200
1994-07-22,0.22832733392715454,0.23546209216282246,0.22096157839164263,0.23293041485935942,786576000
1994-07-25,0.23339085280895233,0.23477177299820037,0.226486251862712,0.22924809224120812,422654400
1994-07-26,0.23108911514282227,0.23569219492948557,0.2292478979789387,0.23385095318096574,188809600
1994-07-27,0.2287876009941101,0.23108914114642554,0.22556546444857975,0.23016854475321058,133784000
1994-07-28,0.23477154970169067,0.23661279125921317,0.22740663264086813,0.2283272534196294,245313600
1994-07-29,0.24812133610248566,0.25042285149966337,0.2347715830810763,0.2347715830810763,555766400
1994-08-01,0.24581988155841827,0.24858172066265272,0.24121679999493037,0.247661099433026,229275200
1994-08-02,0.23983585834503174,0.2476610766142516,0.23845493892014843,0.24674045546944826,269561600
1994-08-03,0.2439786046743393,0.24489922577406847,0.23661287375259488,0.24121676595979402,226844800
1994-08-04,0.2448992133140564,0.24858167294097425,0.24397859226116667,0.24397859226116667,184755200
1994-08-05,0.2448992133140564,0.24581983436694613,0.24213737474002828,0.24213737474002828,87012800
1994-08-08,0.24858172237873077,0.2504229402660493,0.2430580441321293,0.2439786407834656,141276800
1994-08-09,0.24766097962856293,0.2495022211971272,0.24397852107606824,0.24674035884428078,78601600
1994-08-10,0.25502684712409973,0.2568680649347798,0.2448992518258202,0.24766109083416282,253568000
1994-08-11,0.25272518396377563,0.2587091819720564,0.24950221233269484,0.25226488588030516,298088000
1994-08-12,0.2559475600719452,0.2587094000703317,0.24950242266926576,0.25318569548890496,179648000
1994-08-15,0.2559102177619934,0.25868162332191313,0.2531388122020737,0.25683402783856735,120075200
1994-08-16,0.2568340003490448,0.2568340003490448,0.2512903263794863,0.2540625704159554,155736000
1994-08-17,0.2586815655231476,0.26145297046383575,0.2559101605824594,0.25775775565298603,286182400
1994-08-18,0.2559102177619934,0.2605292188052589,0.2549864076854195,0.25683402783856735,206259200
1994-08-19,0.25775769352912903,0.2586815031766372,0.25313869463116917,0.2568339085514114,130547200
1994-08-22,0.25775769352912903,0.2586815031766372,0.2559100989039032,0.2568339085514114,152420800
1994-08-23,0.2586815655231476,0.2651490240477671,0.25683397045262096,0.25775775565298603,214446400
